iid,pid,gender,wave,dec,dec_o,match,score_cb,contrib_Ambition,contrib_Attractiveness,contrib_Dating attitude,contrib_Demographics fit,contrib_Familiarity,contrib_Fun,contrib_Intelligence,contrib_Shared interests,contrib_Sincerity,split_tag,split_kind,score_cb_rev
142,161.0,0,7,1,0,0,0.5440891146745757,-0.05221845515826598,0.08433178124640736,0.14586273549736084,0.38100508457160226,0.0,0.052405439566731174,-0.10126938962803568,-0.02319207054866535,0.08977653398926334,wave7,lowo,0.46748307078780565
142,162.0,0,7,1,0,0,0.6202783925467578,-0.040569522543028626,-0.05126294591046262,0.14586273549736084,0.17582968348780167,0.8167329316102248,-0.08503801560571686,-0.10126938962803568,-0.016475472037213112,0.04680599621606102,wave7,lowo,0.6132800425080506
142,163.0,0,7,1,0,0,0.6130494363384935,-0.05221845515826598,-0.05126294591046262,0.14586273549736084,0.38100508457160226,0.4923059796617899,-0.016316288019492843,-0.10126938962803568,0.015121895470621524,0.04680599621606102,wave7,lowo,0.5508594093326948
142,164.0,0,7,1,0,0,0.4118255000076513,-0.08716525300397804,-0.05126294591046262,0.14586273549736084,0.35558490814243887,0.0,-0.15375974319194086,-0.10126938962803568,-0.06836375110083752,0.003835458442858701,wave7,lowo,0.47342693531529206
142,165.0,0,7,0,0,0,0.48879394504452,-0.11046311823445282,0.08433178124640736,0.14586273549736084,0.2793243788549487,0.0,-0.08503801560571686,-0.10126938962803568,0.009558804768507609,0.13274707176246564,wave7,lowo,0.41459332095456447
142,166.0,0,7,0,0,0,0.5033889843035005,-0.05221845515826598,-0.05126294591046262,0.14586273549736084,0.20124985991696506,0.0,-0.08503801560571686,0.14865860809547096,0.01641379984013444,0.08977653398926334,wave7,lowo,0.41683972738468617
142,167.0,0,7,1,1,1,0.4872605209011036,-0.07551632038874073,-0.18685767306733259,0.14586273549736084,0.40642526100076565,0.0,-0.08503801560571686,0.14865860809547096,-0.09439410126684963,0.08977653398926334,wave7,lowo,0.40808978072619223
142,168.0,0,7,1,1,1,0.4572377000726498,-0.07551632038874073,-0.3224524002242026,0.14586273549736084,0.22667003634612845,0.0,-0.22248147077816488,0.3985866058189776,-0.09796890356507229,0.17571760953566798,wave7,lowo,0.4717587824307901
142,169.0,0,7,1,1,1,0.45932262525751055,-0.05221845515826598,-0.05126294591046262,0.14586273549736084,0.3301647317132755,0.0,-0.08503801560571686,0.023694609233717655,-0.07822204306611842,0.003835458442858701,wave7,lowo,0.44919188253405856
142,170.0,0,7,0,1,0,0.3970292441893678,-0.040569522543028626,-0.05126294591046262,0.14586273549736084,0.1504095070586383,0.0,-0.15375974319194086,-0.10126938962803568,-0.01418941844895942,0.04680599621606102,wave7,lowo,0.4700193564184067
142,171.0,0,7,1,1,1,0.5500841922077462,-0.017271657312553923,0.35552123556014736,0.14586273549736084,0.3047445552841121,0.0,0.12112716715295518,-0.226233388489789,-0.04371872071965033,-0.0391350793303436,wave7,lowo,0.5422837956350381
142,172.0,0,7,1,1,1,0.4861455086890655,-0.02892058992779127,-0.3224524002242026,0.14586273549736084,0.35558490814243887,0.0,0.052405439566731174,0.023694609233717655,-0.014467953054928161,0.13274707176246564,wave7,lowo,0.3839824273117454
142,173.0,0,7,1,1,1,0.4896495905622635,-0.02892058992779127,-0.05126294591046262,0.14586273549736084,0.38100508457160226,0.0,0.052405439566731174,-0.10126938962803568,-0.04317736989344141,0.003835458442858701,wave7,lowo,0.3177155933805203
143,158.0,0,7,0,1,0,0.3939379113961396,-0.04170493161280485,-0.027176327997473854,0.07061375902093191,-0.062368923984257064,0.0,-0.07004957802038629,-0.10034757037020287,0.16960434350820003,0.03052607963860967,wave7,lowo,0.4106853416306577
143,159.0,0,7,0,0,0,0.38429380145112213,-0.040652097362546685,-0.3116173370366094,0.07061375902093191,0.06473195816155988,0.0,0.0002710219817346829,-0.10034757037020287,0.21499763045973677,0.03052607963860967,wave7,lowo,0.36930904985399066
143,160.0,0,7,0,0,0,0.4795552353507756,-0.03854642886203037,0.11504417652209391,0.07061375902093191,-0.08960309006391398,0.0,0.07059162198385566,0.024753145061286334,0.10072505385548605,0.06448305703312575,wave7,lowo,0.3809267247445097
143,161.0,0,7,1,0,0,0.4510117595591613,-0.040652097362546685,0.11504417652209391,0.07061375902093191,-0.08778910041342042,0.0,0.07059162198385566,-0.10034757037020287,0.07740154430143348,0.09844003442764182,wave7,lowo,0.35517457054196283
143,162.0,0,7,0,0,0,0.39477933836804757,-0.03959926311228853,-0.027176327997473854,0.07061375902093191,-0.14044344292224076,0.0,-0.07004957802038629,-0.10034757037020287,0.21513919248228613,0.06448305703312575,wave7,lowo,0.38049060486286534
143,163.0,0,7,1,0,0,0.6484484335759563,-0.040652097362546685,-0.027176327997473854,0.07061375902093191,0.0138916053032331,0.8167329316102248,0.0002710219817346829,-0.10034757037020287,0.21429567637100222,0.06448305703312575,wave7,lowo,0.6195234359559183
143,164.0,0,7,1,0,0,0.40685622180993336,-0.04381060011332111,-0.027176327997473854,0.07061375902093191,0.03931178173239649,0.0,-0.14037017802250726,-0.10034757037020287,0.19416206301580086,0.03052607963860967,wave7,lowo,0.4514543518990269
143,165.0,0,7,1,0,0,0.5044861903040496,-0.04591626861383746,0.11504417652209391,0.07061375902093191,0.11557231101988666,0.0,-0.07004957802038629,-0.10034757037020287,0.20051737725275148,0.13239701182215788,wave7,lowo,0.4258099518437421
143,166.0,0,7,1,0,0,0.4370701884611492,-0.040652097362546685,-0.027176327997473854,0.07061375902093191,-0.16586361935140415,0.0,-0.07004957802038629,0.14985386049277552,0.13165878947307103,0.09844003442764182,wave7,lowo,0.3586701957837128
143,167.0,0,7,0,0,0,0.42611358310703207,-0.042757765863062985,-0.1693968325170416,0.07061375902093191,-0.062368923984257064,0.0,-0.07004957802038629,0.14985386049277552,0.12782586327914425,0.09844003442764182,wave7,lowo,0.3365633177597361
143,168.0,0,7,1,0,0,0.4015974023378794,-0.042757765863062985,-0.3116173370366094,0.07061375902093191,-0.2421241486388943,0.0,-0.21069077802462824,0.4000552913557539,0.17123929823507567,0.16635398921667396,wave7,lowo,0.39838632515736466
143,169.0,0,7,1,0,0,0.4518451163690305,-0.040652097362546685,-0.027176327997473854,0.07061375902093191,0.06473195816155988,0.0,-0.07004957802038629,0.024753145061286334,0.15392061418455802,0.03052607963860967,wave7,lowo,0.42635610277879865
143,170.0,0,7,0,0,0,0.3824342116031371,-0.03959926311228853,-0.027176327997473854,0.07061375902093191,-0.11502326649307737,0.0,-0.14037017802250726,-0.10034757037020287,0.20807680571976941,0.06448305703312575,wave7,lowo,0.4417244725263204
143,171.0,0,7,1,0,0,0.5505531582703256,-0.03749359461177221,0.39948518556122947,0.07061375902093191,0.09015213459072327,0.0,0.14091222198597664,-0.22544828580169207,0.1680013819536233,-0.003430897755906409,wave7,lowo,0.5207007891620319
143,172.0,0,7,1,0,0,0.423465917627288,-0.03854642886203037,-0.3116173370366094,0.07061375902093191,0.03931178173239649,0.0,0.07059162198385566,0.024753145061286334,0.10382099769991768,0.13239701182215788,wave7,lowo,0.31752048538140704
143,173.0,0,7,0,0,0,0.4045332224615195,-0.03854642886203037,-0.027176327997473854,0.07061375902093191,-0.08778910041342042,0.0,0.07059162198385566,-0.10034757037020287,0.09540221009612615,0.03052607963860967,wave7,lowo,0.23820326573117534
144,158.0,0,7,0,1,0,0.37865456608832093,-0.05409290124204126,-0.0581821042477963,-0.07296436217175925,0.2497935450121846,0.0,-0.07753360001529375,-0.09287106533249126,-0.00034264477858446385,0.010816281412530583,wave7,lowo,0.4308013621597076
144,159.0,0,7,0,1,0,0.3356389376205295,-0.04711725122705124,-0.3255648968835839,-0.07296436217175925,0.12269266286636771,0.0,-0.008011348490757589,-0.09287106533249126,0.1301161771115608,0.010816281412530583,wave7,lowo,0.3539677965029579
144,160.0,0,7,0,0,0,0.4561359644829901,-0.03316595119707118,0.07550929207009752,-0.07296436217175925,-0.0824827382174329,0.0,0.061510903033778576,0.033338503178040824,0.19080262177038135,0.05142935927992621,wave7,lowo,0.39685323285091784
144,161.0,0,7,1,0,0,0.692032457677999,-0.04711725122705124,0.07550929207009752,-0.07296436217175925,0.22437336858302126,0.8167329316102248,0.061510903033778576,-0.09287106533249126,0.15230818546901215,0.09204243714732183,wave7,lowo,0.6513452583727732
144,162.0,0,7,1,1,1,0.555124361309872,-0.04014160121206121,-0.0581821042477963,-0.07296436217175925,-0.031642385359106136,0.8167329316102248,-0.07753360001529375,-0.09287106533249126,0.12645618688931093,0.05142935927992621,wave7,lowo,0.5781051926663575
144,163.0,0,7,0,0,0,0.4137126952680356,-0.04711725122705124,-0.0581821042477963,-0.07296436217175925,0.17353301572469448,0.0,-0.008011348490757589,-0.09287106533249126,0.10543154191094775,0.05142935927992621,wave7,lowo,0.4326643312623569
144,164.0,0,7,0,0,0,0.36438527207643046,-0.06804420127202132,-0.0581821042477963,-0.07296436217175925,0.1481128392955311,0.0,-0.1470558515398299,-0.09287106533249126,0.12369358128509877,0.010816281412530583,wave7,lowo,0.4234504209609027
144,165.0,0,7,0,0,0,0.4100681906034528,-0.0819955013020014,0.07550929207009752,-0.07296436217175925,0.07185231000804093,0.0,-0.07753360001529375,-0.09287106533249126,0.0815498990710076,0.13265551501471745,wave7,lowo,0.3748370945678869
144,166.0,0,7,0,1,0,0.4415302356530909,-0.04711725122705124,-0.0581821042477963,-0.07296436217175925,-0.006222208929942748,0.0,-0.07753360001529375,0.15954807168857288,0.1753610154394346,0.09204243714732183,wave7,lowo,0.35683107598272484
144,167.0,0,7,0,0,0,0.4602133355551548,-0.06106855125703131,-0.1918735005656901,-0.07296436217175925,0.2497935450121846,0.0,-0.07753360001529375,0.15954807168857288,0.14245809527957973,0.09204243714732183,wave7,lowo,0.41585963441109497
144,168.0,0,7,0,1,0,0.6159289866828653,-0.06106855125703131,-0.3255648968835839,-0.07296436217175925,0.0700383203575474,0.8167329316102248,-0.21657810306436606,0.411967208709637,0.07635904519734837,0.17326859288211308,wave7,lowo,0.6550061760163259
144,169.0,0,7,1,0,0,0.6229877795596168,-0.04711725122705124,-0.0581821042477963,-0.07296436217175925,0.12269266286636771,0.8167329316102248,-0.07753360001529375,0.033338503178040824,0.17435221568634818,0.010816281412530583,wave7,lowo,0.6409442978269559
144,170.0,0,7,0,0,0,0.4355958633652199,-0.04014160121206121,-0.0581821042477963,-0.07296436217175925,-0.05706256178826951,0.4923059796617899,-0.1470558515398299,-0.09287106533249126,0.06537252859944362,0.05142935927992621,wave7,lowo,0.500470266441793
144,171.0,0,7,0,1,0,0.49489334077538394,-0.026190301182081183,0.34289208470588517,-0.07296436217175925,0.09727248643720432,0.0,0.13103315455831474,-0.21908063384302331,0.1562929966150422,-0.02979679645486505,wave7,lowo,0.5324309287759793
144,172.0,0,7,0,0,0,0.42828860925411527,-0.03316595119707118,-0.3255648968835839,-0.07296436217175925,0.1481128392955311,0.0,0.061510903033778576,0.033338503178040824,0.1671264121891744,0.13265551501471745,wave7,lowo,0.351255087488495
144,173.0,0,7,0,0,0,0.4611910079224299,-0.03316595119707118,-0.0581821042477963,-0.07296436217175925,0.22437336858302126,0.0,0.061510903033778576,-0.09287106533249126,0.2048200633672506,0.010816281412530583,wave7,lowo,0.3115932478121214
145,158.0,0,7,0,1,0,0.3008943371598922,0.00782083162409121,-0.0394275801541789,-0.28774519521035274,-0.13194676623992746,0.0,-0.0779316443657338,-0.1032876646602211,0.16964546874017042,0.019715796233710746,wave7,lowo,0.42001122407037683
145,159.0,0,7,0,1,0,0.25023792717189164,-0.014805111200433187,-0.31712840927284286,-0.28774519521035274,-0.20820729552741762,0.0,-0.00845185371335986,-0.1032876646602211,0.22245196319659866,0.019715796233710746,wave7,lowo,0.33463097779291845
145,160.0,0,7,0,0,0,0.2931293664612046,-0.060056996849481965,0.09942283440515308,-0.28774519521035274,-0.41338269661121824,0.0,0.06102793693901408,0.021377000425589356,0.04168599630509005,0.057323462065417566,wave7,lowo,0.31931113787685844
145,161.0,0,7,1,0,0,0.5339562046567803,-0.014805111200433187,0.09942283440515308,-0.28774519521035274,-0.15736694266909085,0.8167329316102248,0.06102793693901408,-0.1032876646602211,0.02701026945579102,0.09493112789712439,wave7,lowo,0.5755906897142208
145,162.0,0,7,0,0,0,0.42967867204892496,-0.03743105402495758,-0.0394275801541789,-0.28774519521035274,-0.36254234375289146,0.8167329316102248,-0.0779316443657338,-0.1032876646602211,0.15103278414321697,0.057323462065417566,wave7,lowo,0.5331469975315207
145,163.0,0,7,1,0,0,0.3111826131833203,-0.014805111200433187,-0.0394275801541789,-0.28774519521035274,-0.15736694266909085,0.0,-0.00845185371335986,-0.1032876646602211,0.1590505869272331,0.057323462065417566,wave7,lowo,0.3875429516725501
145,164.0,0,7,1,0,0,0.2697904575191338,0.05307271727314,-0.0394275801541789,-0.28774519521035274,-0.18278711909825424,0.0,-0.14741143501810772,-0.1032876646602211,0.09207049346882772,0.019715796233710746,wave7,lowo,0.3956880702492871
145,165.0,0,7,0,0,0,0.3623633158448232,0.09832460292218875,0.09942283440515308,-0.28774519521035274,-0.2590476483857444,0.0,-0.0779316443657338,-0.1032876646602211,0.23249058030313935,0.1325387937288312,wave7,lowo,0.3733631866919798
145,166.0,0,7,0,0,0,0.3022291955236685,-0.014805111200433187,-0.0394275801541789,-0.28774519521035274,-0.3371221673237281,0.0,-0.0779316443657338,0.1460416655113998,0.07923984732078879,0.09493112789712439,wave7,lowo,0.3724550121921311
145,167.0,0,7,0,0,0,0.3176557009461281,0.03044677444861557,-0.17827799471351088,-0.28774519521035274,-0.13194676623992746,0.0,-0.0779316443657338,0.1460416655113998,0.03980173555689004,0.09493112789712439,wave7,lowo,0.33382921273799077
145,168.0,0,7,0,1,0,0.30334018162010723,0.03044677444861557,-0.31712840927284286,-0.28774519521035274,-0.3117019908945647,0.0,-0.21689122567048166,0.3953709956830207,0.10594622840242438,0.17014645956053803,wave7,lowo,0.38520630895968166
145,169.0,0,7,0,0,0,0.47151195483439295,-0.014805111200433187,-0.0394275801541789,-0.28774519521035274,-0.20820729552741762,0.8167329316102248,-0.0779316443657338,0.021377000425589356,0.056101345949810574,0.019715796233710746,wave7,lowo,0.5728851465132572
145,170.0,0,7,0,1,0,0.2464719163172211,-0.03743105402495758,-0.0394275801541789,-0.28774519521035274,-0.38796252018205485,0.0,-0.14741143501810772,-0.1032876646602211,0.22830973193255188,0.057323462065417566,wave7,lowo,0.39766307496350173
145,171.0,0,7,0,1,0,0.35860745088755375,-0.08268293967400639,0.3771236635238171,-0.28774519521035274,-0.233627471956581,0.0,0.130507727591388,-0.22795232974603152,0.1607410590004949,-0.017891869597996074,wave7,lowo,0.48519365455345603
145,172.0,0,7,1,0,0,0.2690545542833289,-0.060056996849481965,-0.31712840927284286,-0.28774519521035274,-0.18278711909825424,0.0,0.06102793693901408,0.021377000425589356,0.03323530095689531,0.1325387937288312,wave7,lowo,0.3075577331264657
145,173.0,0,7,1,0,0,0.2707528275393774,-0.060056996849481965,-0.0394275801541789,-0.28774519521035274,-0.15736694266909085,0.0,0.06102793693901408,-0.1032876646602211,-0.023779780004683226,0.019715796233710746,wave7,lowo,0.26032482240214705
146,158.0,0,7,0,1,0,0.3116172461075945,-0.01343174597272008,-0.06699565504932992,-0.28774519521035274,0.02669675424857458,0.0,-0.07792766392222938,-0.096244099338641,0.10325584896431365,0.01970837997135976,wave7,lowo,0.4546228521281629
146,159.0,0,7,0,0,0,0.3087708386130935,-0.02589661273724933,-0.3295295622503303,-0.28774519521035274,0.15379763639439153,0.0,-0.008447448661133838,-0.096244099338641,0.16837085072841068,0.01970837997135976,wave7,lowo,0.42442016116337844
146,160.0,0,7,0,0,0,0.3855847224778901,-0.050826346266307804,0.0642712985511703,-0.28774519521035274,-0.0005374118310823156,0.0,0.06103276659996172,0.029465208806309852,0.0609969994303475,0.05731855031309633,wave7,lowo,0.4312975810626727
146,161.0,0,7,0,0,0,0.36336522134590327,-0.02589661273724933,0.0642712985511703,-0.28774519521035274,0.0012765778194111926,0.0,0.06103276659996172,-0.096244099338641,0.027474822156972153,0.0949287206548329,wave7,lowo,0.42194369313923313
146,162.0,0,7,0,0,0,0.30036923850908237,-0.03836147950177857,-0.06699565504932992,-0.28774519521035274,-0.051377764689409064,0.0,-0.07792766392222938,-0.096244099338641,0.11567908384180273,0.05731855031309633,wave7,lowo,0.41638374875614403
146,163.0,0,7,0,0,0,0.3649601000678857,-0.02589661273724933,-0.06699565504932992,-0.28774519521035274,0.10295728353606474,0.0,-0.008447448661133838,-0.096244099338641,0.17103935426933814,0.05731855031309633,wave7,lowo,0.4735734452711274
146,164.0,0,7,1,1,1,0.5234030812059732,0.011497987556338407,-0.06699565504932992,-0.28774519521035274,0.12837745996522815,0.8167329316102248,-0.14740787918332493,-0.096244099338641,0.11564282284550066,0.01970837997135976,wave7,lowo,0.6758539745795329
146,165.0,0,7,0,1,0,0.44255147127347805,0.03642772108539688,0.0642712985511703,-0.28774519521035274,0.2046379892527183,0.0,-0.07792766392222938,-0.096244099338641,0.19311363746762555,0.13253889099656946,wave7,lowo,0.49604586900906456
146,166.0,0,7,0,0,0,0.3627947929016192,-0.02589661273724933,-0.06699565504932992,-0.28774519521035274,-0.07679794111857248,0.0,-0.07792766392222938,0.1551745169512607,0.12189142204727699,0.0949287206548329,wave7,lowo,0.4008410168828201
146,167.0,0,7,0,0,0,0.3498806390983226,-0.0009668792081908295,-0.19826260864983009,-0.28774519521035274,0.02669675424857458,0.0,-0.07792766392222938,0.1551745169512607,0.06842441797416995,0.0949287206548329,wave7,lowo,0.3874271788415067
146,168.0,0,7,0,0,0,0.3244086505677239,-0.0009668792081908295,-0.3295295622503303,-0.28774519521035274,-0.15305847040606263,0.0,-0.2168880944444205,0.40659313324116236,0.07774759046447068,0.170149061338306,wave7,lowo,0.44627891802030634
146,169.0,0,7,0,0,0,0.35745113576381976,-0.02589661273724933,-0.06699565504932992,-0.28774519521035274,0.15379763639439153,0.0,-0.07792766392222938,0.029465208806309852,0.06903568005224564,0.01970837997135976,wave7,lowo,0.47331890691994677
146,170.0,0,7,0,1,0,0.3044026916961998,-0.03836147950177857,-0.06699565504932992,-0.28774519521035274,-0.02595758826024569,0.0,-0.14740787918332493,-0.096244099338641,0.17885987779321588,0.05731855031309633,wave7,lowo,0.49953167623459305
146,171.0,0,7,0,1,0,0.44881875347956884,-0.06329121303083707,0.3268052057521707,-0.28774519521035274,0.17921781282355492,0.0,0.13051298186105728,-0.22195340748359182,0.1487970245592541,-0.017901790370376786,wave7,lowo,0.5944127854145702
146,172.0,0,7,0,0,0,0.32980652965125085,-0.050826346266307804,-0.3295295622503303,-0.28774519521035274,0.12837745996522815,0.0,0.06103276659996172,0.029465208806309852,0.0075125295483215865,0.13253889099656946,wave7,lowo,0.3719921108020572
146,173.0,0,7,0,0,0,0.3124343434754979,-0.050826346266307804,-0.06699565504932992,-0.28774519521035274,0.0012765778194111926,0.0,0.06103276659996172,-0.096244099338641,0.030916568172098063,0.01970837997135976,wave7,lowo,0.28983930186737994
147,158.0,0,7,0,1,0,0.3273277992815128,-0.035440995155196706,-0.06626793067122164,-0.15594616397066746,0.08480373727892945,0.0,-0.07753360001529375,-0.09906011855478436,0.010060850769642221,0.018974169998612407,wave7,lowo,0.4400779779468785
147,159.0,0,7,0,0,0,0.3095757913679545,-0.037383013387692565,-0.32920220455949806,-0.15594616397066746,0.11022391370809283,0.0,-0.008011348490757589,-0.09906011855478436,0.09818748271249886,0.018974169998612407,wave7,lowo,0.3948011676099213
147,160.0,0,7,1,1,1,0.641750697735061,-0.0412670498526843,0.06519920627291659,-0.15594616397066746,0.08480373727892945,0.8167329316102248,0.061510903033778576,0.026231541028075747,0.06875937152363086,0.05683228683329329,wave7,lowo,0.6478756456199154
147,161.0,0,7,1,0,0,0.4069471073890783,-0.037383013387692565,0.06519920627291659,-0.15594616397066746,0.059383560849766065,0.0,0.061510903033778576,-0.09906011855478436,0.03489082768620675,0.09469040366797418,wave7,lowo,0.42088042196871106
147,162.0,0,7,0,1,0,0.39925339179742375,-0.039325031620188446,-0.06626793067122164,-0.15594616397066746,0.3153993147918934,0.0,-0.07753360001529375,-0.09906011855478436,0.05721027288068526,0.05683228683329329,wave7,lowo,0.4835443994817651
147,163.0,0,7,1,0,0,0.3997695801565433,-0.037383013387692565,-0.06626793067122164,-0.15594616397066746,0.16106426656641962,0.0,-0.008011348490757589,-0.09906011855478436,0.142232714482243,0.05683228683329329,wave7,lowo,0.4677761135030131
147,164.0,0,7,0,0,0,0.3449183988988603,-0.03155695869020492,-0.06626793067122164,-0.15594616397066746,0.13564409013725623,0.0,-0.1470558515398299,-0.09906011855478436,0.1037027935601064,0.018974169998612407,wave7,lowo,0.48545218556433006
147,165.0,0,7,1,1,1,0.4128723708741456,-0.027672922225213226,0.06519920627291659,-0.15594616397066746,0.059383560849766065,0.0,-0.07753360001529375,-0.09906011855478436,0.1508637865331327,0.13254852050265506,wave7,lowo,0.43724553850679715
147,166.0,0,7,1,1,1,0.6379725078969832,-0.037383013387692565,-0.06626793067122164,-0.15594616397066746,0.16106426656641962,0.8167329316102248,-0.07753360001529375,0.15152320061093583,0.07958091881161496,0.09469040366797418,wave7,lowo,0.6405099716878889
147,167.0,0,7,0,0,0,0.3878324229027496,-0.03349897692270082,-0.1977350676153598,-0.15594616397066746,0.08480373727892945,0.0,-0.07753360001529375,0.15152320061093583,0.07714972559611946,0.09469040366797418,wave7,lowo,0.39787734514814194
147,168.0,0,7,0,0,0,0.4406321794605719,-0.03349897692270082,-0.32920220455949806,-0.15594616397066746,0.2645589619335667,0.0,-0.21657810306436606,0.402106519776656,0.059442518412347614,0.17040663733733596,wave7,lowo,0.5418763845804602
147,169.0,0,7,1,1,1,0.37653423401885533,-0.037383013387692565,-0.06626793067122164,-0.15594616397066746,0.11022391370809283,0.0,-0.07753360001529375,0.026231541028075747,0.07730217187227548,0.018974169998612407,wave7,lowo,0.4545215977806975
147,170.0,0,7,0,1,0,0.38502826779357163,-0.039325031620188446,-0.06626793067122164,-0.15594616397066746,0.28997913836273004,0.0,-0.1470558515398299,-0.09906011855478436,0.09247009858997458,0.05683228683329329,wave7,lowo,0.5500427892724672
147,171.0,0,7,0,0,0,0.4541013210431115,-0.04320906808518021,0.32813348016119304,-0.15594616397066746,0.08480373727892945,0.0,0.13103315455831474,-0.22435177813764445,0.11419351928247218,-0.018883946836068477,wave7,lowo,0.5520380511551276
147,172.0,0,7,1,1,1,0.5628681895302237,-0.0412670498526843,-0.32920220455949806,-0.15594616397066746,0.13564409013725623,0.8167329316102248,0.061510903033778576,0.026231541028075747,0.006444111633783785,0.13254852050265506,wave7,lowo,0.5569062539074177
147,173.0,0,7,0,0,0,0.35228466486222915,-0.0412670498526843,-0.06626793067122164,-0.15594616397066746,0.059383560849766065,0.0,0.061510903033778576,-0.09906011855478436,0.013546858581611459,0.018974169998612407,wave7,lowo,0.2786231212125076
148,158.0,0,7,0,1,0,0.2921835399380139,-0.062206480389818644,-0.05450305322513777,-0.0900466483508248,-0.19735472117020875,0.0,-0.07943824223214938,-0.09438738337195307,0.07820620112741816,0.014813646819710681,wave7,lowo,0.43918523567805756
148,159.0,0,7,0,0,0,0.287909785000761,-0.051351644687172265,-0.323909921891043,-0.0900466483508248,-0.1210941918827186,0.0,-0.010119165980909471,-0.09438738337195307,0.17042385989334502,0.014813646819710681,wave7,lowo,0.40496861937448364
148,160.0,0,7,0,1,0,0.5229682428052564,-0.029641973281879466,0.08020038110781486,-0.0900466483508248,-0.146514368311882,0.4923059796617899,0.05919991027033045,0.031597297451299376,0.04064627893411317,0.05407679378107608,wave7,lowo,0.5159164052909003
148,161.0,0,7,0,0,0,0.35224962717348396,-0.051351644687172265,0.08020038110781486,-0.0900466483508248,-0.22277489759937213,0.0,0.05919991027033045,-0.09438738337195307,0.016541015093329142,0.0933399407424415,wave7,lowo,0.4105473480439705
148,162.0,0,7,0,1,0,0.36911273442086356,-0.04049680898452586,-0.05450305322513777,-0.0900466483508248,0.08408120920108197,0.0,-0.07943824223214938,-0.09438738337195307,0.08457503311184972,0.05407679378107608,wave7,lowo,0.4840011130799494
148,163.0,0,7,1,0,0,0.35335050762516823,-0.051351644687172265,-0.05450305322513777,-0.0900466483508248,-0.1210941918827186,0.0,-0.010119165980909471,-0.09438738337195307,0.16296736846193233,0.05407679378107608,wave7,lowo,0.4638754879849382
148,164.0,0,7,0,0,0,0.3032252484923865,-0.08391615179511147,-0.05450305322513777,-0.0900466483508248,-0.09567401545355522,0.0,-0.14875731848338927,-0.09438738337195307,0.12037063344617253,0.014813646819710681,wave7,lowo,0.4739212886487103
148,165.0,0,7,0,1,0,0.3681156647569925,-0.10562582320040431,0.08020038110781486,-0.0900466483508248,-0.17193454474104536,0.0,-0.07943824223214938,-0.09438738337195307,0.1882059805874295,0.13260308770380688,wave7,lowo,0.44466025264879866
148,166.0,0,7,0,1,0,0.590136850912646,-0.051351644687172265,-0.05450305322513777,-0.0900466483508248,-0.1210941918827186,0.8167329316102248,-0.07943824223214938,0.1575819782745518,0.09319604504137165,0.0933399407424415,wave7,lowo,0.6288772115156142
148,167.0,0,7,0,1,0,0.33229046638050314,-0.07306131609246508,-0.18920648755809039,-0.0900466483508248,-0.19735472117020875,0.0,-0.07943824223214938,0.1575819782745518,0.08022770833366047,0.0933399407424415,wave7,lowo,0.38099144552493813
148,168.0,0,7,0,1,0,0.391168976990557,-0.07306131609246508,-0.323909921891043,-0.0900466483508248,-0.01759949651557153,0.0,-0.2180763947346292,0.40955133992105663,0.09876104881132514,0.17186623466517228,wave7,lowo,0.5348587441357857
148,169.0,0,7,1,1,1,0.33712028419923423,-0.051351644687172265,-0.05450305322513777,-0.0900466483508248,-0.1210941918827186,0.0,-0.07943824223214938,0.031597297451299376,0.07375505544312236,0.014813646819710681,wave7,lowo,0.4531898715147016
148,170.0,0,7,0,1,0,0.3671851058199107,-0.04049680898452586,-0.05450305322513777,-0.0900466483508248,0.058661032771918635,0.0,-0.14875731848338927,-0.09438738337195307,0.17102750502497616,0.05407679378107608,wave7,lowo,0.5664910370866173
148,171.0,0,7,0,1,0,0.42696531595222065,-0.01878713757923306,0.3496072497737201,-0.0900466483508248,-0.146514368311882,0.0,0.12851898652157034,-0.2203720641952055,0.12768599528217706,-0.02444950014165473,wave7,lowo,0.5546085509164359
148,172.0,0,7,0,1,0,0.5227431153894118,-0.029641973281879466,-0.323909921891043,-0.0900466483508248,-0.09567401545355522,0.8167329316102248,0.05919991027033045,0.031597297451299376,-0.009939412055675903,0.13260308770380688,wave7,lowo,0.5584538005432644
148,173.0,0,7,0,0,0,0.306813741918297,-0.029641973281879466,-0.05450305322513777,-0.0900466483508248,-0.22277489759937213,0.0,0.05919991027033045,-0.09438738337195307,0.0021685004542312813,0.014813646819710681,wave7,lowo,0.2751825697823226
149,158.0,0,7,0,1,0,0.3737594606236504,-0.0648177472419769,-0.027900684292068427,-0.18237791100631928,0.21371860907523993,0.0,-0.08005123053182706,-0.09774494474504708,0.09927282025020993,0.02366495593560946,wave7,lowo,0.5015834101292039
149,159.0,0,7,0,1,0,0.3743752564594464,-0.05271443798468248,-0.31194317963728563,-0.18237791100631928,0.34081949122105676,0.0,-0.010797544023716972,-0.09774494474504708,0.1774874598537926,0.02366495593560946,wave7,lowo,0.47221104811502784
149,160.0,0,7,1,1,1,0.46181042613244677,-0.02850781947009362,0.11412056338054016,-0.18237791100631928,0.13564409013725623,0.0,0.05845614248439311,0.02774177048494332,0.06181377761441369,0.059938970176479374,wave7,lowo,0.46883676688207154
